scene,scene_file,object_name,object_category,merged_category,model,room_instance,room_type
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_158,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_159,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_16,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_160,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_161,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_162,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_163,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_164,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_165,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_166,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_167,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_168,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_169,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_17,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_170,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_171,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_172,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_173,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_174,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_175,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_176,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_177,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_178,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_179,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_18,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_180,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_181,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_182,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_183,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_184,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_185,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_186,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_187,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_188,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_189,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_19,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_190,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_191,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_192,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_193,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_194,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_195,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_196,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_197,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_198,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_199,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_2,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_20,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_200,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_201,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_202,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_203,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_204,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_205,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_206,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_207,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_208,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_209,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_21,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_210,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_211,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_212,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_213,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_214,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_215,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_216,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_217,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_218,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_219,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_22,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_220,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_221,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_222,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_223,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_224,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_225,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_226,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_227,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_228,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_229,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_23,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_230,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_231,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_232,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_233,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_234,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_235,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_236,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_237,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_238,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_239,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_24,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_240,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_241,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_242,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_243,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_244,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_245,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_246,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,straight_chair_hxuygm_247,straight_chair,chair,hxuygm,conference_hall_0,conference_hall
